"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"1024162-20","","高伝寺前(2)","","33.23989","130.28452","1024162-20","","0","1024162","",""
"1024163-20","","平松交差点東(2)","","33.23997","130.28276","1024163-20","","0","1024163","",""
"1024164-20","","平松老人センター前(2)","","33.24153","130.27794","1024164-20","","0","1024164","",""
"1024165-20","","平林胃腸科前(2)","","33.24445","130.27637","1024165-20","","0","1024165","",""
"1024166-10","","護国神社前(1)","","33.25308","130.29344","1024166-10","","0","1024166","",""
"1024167-10","","成章中学校西(1)","","33.25603","130.29285","1024167-10","","0","1024167","",""
"1024168-03","","どんどんどんの森東(3)","","33.26151","130.2939","1024168-03","","0","1024168","",""
"1024169-10","","駅南本町西(1)","","33.26164","130.29707","1024169-10","","0","1024169","",""
"1024169-20","","駅南本町西(2)","","33.26157","130.29732","1024169-20","","0","1024169","",""
"1024168-04","","どんどんどんの森東(4)","","33.26138","130.29376","1024168-04","","0","1024168","",""
"1024167-20","","成章中学校西(2)","","33.25834","130.29314","1024167-20","","0","1024167","",""
"1024166-20","","護国神社前(2)","","33.25315","130.29355","1024166-20","","0","1024166","",""
"1003013-03","","辻の堂(３)","","33.251192","130.293963","1003013-03","","0","1003013","",""
"1024165-10","","平林胃腸科前(1)","","33.24385","130.27676","1024165-10","","0","1024165","",""
"1024164-10","","平松老人センター前(1)","","33.24168","130.27802","1024164-10","","0","1024164","",""
"1024163-10","","平松交差点東(1)","","33.24013","130.28218","1024163-10","","0","1024163","",""
"1024162-10","","高伝寺前(1)","","33.23997","130.28476","1024162-10","","0","1024162","",""
"1024161-10","","佐賀大学南(1)","","33.23956","130.29269","1024161-10","","0","1024161","",""
"1024160-10","","大井樋(1)","","33.23928","130.29607","1024160-10","","0","1024160","",""
"1027184-20","","十五(2)","","33.23542","130.25787","1027184-20","","0","1027184","",""
"1027185-20","","十五南(2)","","33.22996","130.25766","1027185-20","","0","1027185","",""
"1027186-20","","嘉瀬新町(2)","","33.22515","130.25755","1027186-20","","0","1027186","",""
"1027187-20","","新町中央(2)","","33.22192","130.25749","1027187-20","","0","1027187","",""
"1011053-02","","本庄江橋(2)","","33.21973","130.25766","1011053-02","","0","1011053","",""
"1011056-10","","くぼた特産物直売所前(1)","","33.22001","130.24435","1011056-10","","0","1011056","",""
"1011053-01","","本庄江橋(1)","","33.21976","130.25752","1011053-01","","0","1011053","",""
"1027187-10","","新町中央(1)","","33.22211","130.25745","1027187-10","","0","1027187","",""
"1027186-10","","嘉瀬新町(1)","","33.22516","130.25746","1027186-10","","0","1027186","",""
"1027185-10","","十五南(1)","","33.23038","130.25763","1027185-10","","0","1027185","",""
"1027184-10","","十五(1)","","33.23582","130.25787","1027184-10","","0","1027184","",""
"1018080-02","","嘉瀬元町(2)","","33.24265","130.25797","1018080-02","","0","1018080","",""
"1028189-20","","副島病院前(2)","","33.25698","130.30414","1028189-20","","0","1028189","",""
"1028190-20","","エスプラッツ前(2)","","33.254604","130.302427","1028190-20","","0","1028190","",""
"1011039-02","","片田江(2)[片田江東]","","33.251578","130.306742","1011039-02","","0","1011039","",""
"1028191-20","","材木橋(2)","","33.25187","130.308666","1028191-20","","0","1028191","",""
"1028192-20","","東佐賀(2)","","33.25195","130.31303","1028192-20","","0","1028192","",""
"1028193-10","","東田代(1)","","33.24865","130.31372","1028193-10","","0","1028193","",""
"1028194-20","","今宿町(2)","","33.24784","130.31554","1028194-20","","0","1028194","",""
"1028195-20","","枝吉(2)","","33.24773","130.31902","1028195-20","","0","1028195","",""
"1028196-20","","牛島下(2)","","33.24994","130.32187","1028196-20","","0","1028196","",""
"2015194-10","","高尾(1)","","33.25331","130.32291","2015194-10","","0","2015194","",""
"1028198-20","","老人センター前(2)","","33.25395","130.32541","1028198-20","","0","1028198","",""
"1028199-20","","巨勢公民館前(2)","","33.25498","130.32817","1028199-20","","0","1028199","",""
"1028200-10","","道崎(1)","","33.257638","130.336628","1028200-10","","0","1028200","",""
"1028199-10","","巨勢公民館前(1)","","33.25477","130.32823","1028199-10","","0","1028199","",""
"1028198-10","","老人センター前(1)","","33.25391","130.32568","1028198-10","","0","1028198","",""
"2015194-20","","高尾(2)","","33.25318","130.32303","2015194-20","","0","2015194","",""
"1028196-10","","牛島下(1)","","33.24995","130.32204","1028196-10","","0","1028196","",""
"1028195-10","","枝吉(1)","","33.24761","130.319","1028195-10","","0","1028195","",""
"1028194-10","","今宿町(1)","","33.24774","130.31575","1028194-10","","0","1028194","",""
"1028193-20","","東田代(2)","","33.24858","130.31358","1028193-20","","0","1028193","",""
"1028192-10","","東佐賀(1)","","33.25187","130.31293","1028192-10","","0","1028192","",""
"1028191-10","","材木橋(1)","","33.251942","130.309847","1028191-10","","0","1028191","",""
"1011039-03","","片田江(3)[片田江東]","","33.251478","130.306743","1011039-03","","0","1011039","",""
"1028190-10","","エスプラッツ前(1)","","33.254698","130.302336","1028190-10","","0","1028190","",""
"1028189-10","","副島病院前(1)","","33.25693","130.30367","1028189-10","","0","1028189","",""
"1029201-20","","矢ヶ部医院前(2)","","33.2478","130.32346","1029201-20","","0","1029201","",""
"1029202-20","","江上町(2)","","33.24789","130.32646","1029202-20","","0","1029202","",""
"1029203-00","","江上町東","","33.24777","130.32986","1029203-00","","0","1029203","",""
"1029204-00","","増田口","","33.2471","130.33307","1029204-00","","0","1029204","",""
"1029205-00","","犬尾","","33.24683","130.33946","1029205-00","","0","1029205","",""
"1029206-20","","東西(2)","","33.24828","130.34175","1029206-20","","0","1029206","",""
"1029207-20","","東の巨勢(2)","","33.24763","130.34868","1029207-20","","0","1029207","",""
"1029208-10","","蓮池魚町(1)","","33.24647","130.35368","1029208-10","","0","1029208","",""
"1029209-20","","蓮池公園前(2)","","33.24649","130.35605","1029209-20","","0","1029209","",""
"1029210-00","","蓮池郵便局前","","33.24947","130.35658","1029210-00","","0","1029210","",""
"1029211-00","","中地橋","","33.25014","130.36079","1029211-00","","0","1029211","",""
"1029212-00","","芙蓉校前","","33.25008","130.36304","1029212-00","","0","1029212","",""
"1029213-20","","小松(2)","","33.2487","130.36494","1029213-20","","0","1029213","",""
"1029214-20","","堂地(2)","","33.24766","130.36838","1029214-20","","0","1029214","",""
"1029215-00","","蒲田津橋","","33.24497","130.36946","1029215-00","","0","1029215","",""
"1029216-20","","渡端(2)","","33.24215","130.36942","1029216-20","","0","1029216","",""
"1029217-00","","大堂","","33.23857","130.36913","1029217-00","","0","1029217","",""
"1029216-10","","渡端(1)","","33.24156","130.36958","1029216-10","","0","1029216","",""
"1029214-10","","堂地(1)","","33.24735","130.36864","1029214-10","","0","1029214","",""
"1029213-10","","小松(1)","","33.2486","130.36508","1029213-10","","0","1029213","",""
"1029209-10","","蓮池公園前(1)","","33.24643","130.35608","1029209-10","","0","1029209","",""
"1029208-20","","蓮池魚町(2)","","33.24643","130.35374","1029208-20","","0","1029208","",""
"1029207-10","","東の巨勢(1)","","33.24753","130.34859","1029207-10","","0","1029207","",""
"1029206-10","","東西(1)","","33.24817","130.3418","1029206-10","","0","1029206","",""
"1029202-10","","江上町(1)","","33.2478","130.32683","1029202-10","","0","1029202","",""
"1029201-10","","矢ヶ部医院前(1)","","33.24767","130.32336","1029201-10","","0","1029201","",""
"1001002-02","","佐賀駅バスセンター 2番のりば","","33.26445","130.29951","1001002-02","","0","1001002","",""
"1030219-02","","堀江通(2)","","33.26412","130.29416","1030219-02","","0","1030219","",""
"1030220-20","","東神野(2)","","33.2658","130.29347","1030220-20","","0","1030220","",""
"1030221-20","","三溝(2)","","33.26921","130.29375","1030221-20","","0","1030221","",""
"1030222-20","","商業高校前(2)","","33.27101","130.29388","1030222-20","","0","1030222","",""
"1030223-20","","市文化会館前(2)","","33.27649","130.29311","1030223-20","","0","1030223","",""
"1030224-20","","総合体育館前(2)","","33.2789","130.2925","1030224-20","","0","1030224","",""
"1030225-20","","館橋(2)","","33.28109","130.29205","1030225-20","","0","1030225","",""
"1030226-20","","高木瀬小学校前(2)","","33.28419","130.2912","1030226-20","","0","1030226","",""
"1030227-03","","高木瀬公民館前(3)","","33.28669","130.28943","1030227-03","","0","1030227","",""
"1030228-20","","高木瀬工場団地(2)","","33.28812","130.28841","1030228-20","","0","1030228","",""
"1030229-20","","三本松(2)","","33.29486","130.2867","1030229-20","","0","1030229","",""
"1030230-20","","川原(2)","","33.29863","130.28543","1030230-20","","0","1030230","",""
"1030231-20","","福田(2)","","33.30158","130.28442","1030231-20","","0","1030231","",""
"1030232-20","","グリコ乳業前(2)","","33.304326","130.283391","1030232-20","","0","1030232","",""
"1030233-20","","尼寺(2)","","33.30856","130.28197","1030233-20","","0","1030233","",""
"1030234-02","","尼寺東(2)","","33.311","130.28474","1030234-02","","0","1030234","",""
"1030235-10","","真島(1)","","33.31116","130.2879","1030235-10","","0","1030235","",""
"1030236-20","","福島(2)","","33.31093","130.2925","1030236-20","","0","1030236","",""
"1030237-20","","西千布(2)","","33.31054","130.2973","1030237-20","","0","1030237","",""
"1030238-20","","千布(2)","","33.31033","130.29997","1030238-20","","0","1030238","",""
"1030239-20","","金立団地前(2)","","33.3122","130.30092","1030239-20","","0","1030239","",""
"1030240-20","","整肢学園前(2)","","33.315499","130.301028","1030240-20","","0","1030240","",""
"1030241-20","","金立(2)","","33.31881","130.30103","1030241-20","","0","1030241","",""
"1030242-20","","正現社前(2)","","33.32054","130.30232","1030242-20","","0","1030242","",""
"1030243-20","","来迎寺(2)","","33.32154","130.30588","1030243-20","","0","1030243","",""
"1030244-20","","若宮原(2)","","33.32251","130.31284","1030244-20","","0","1030244","",""
"1030245-20","","自動車試験場前(2)","","33.3237","130.31604","1030245-20","","0","1030245","",""
"1030246-00","","運転免許センター","","33.32443","130.31787","1030246-00","","0","1030246","",""
"1030245-10","","自動車試験場前(1)","","33.3236","130.31622","1030245-10","","0","1030245","",""
"1030244-10","","若宮原(1)","","33.32254","130.31331","1030244-10","","0","1030244","",""
"1030243-10","","来迎寺(1)","","33.32151","130.30641","1030243-10","","0","1030243","",""
"1030242-10","","正現社前(1)","","33.32061","130.30254","1030242-10","","0","1030242","",""
"1030241-10","","金立(1)","","33.31923","130.30133","1030241-10","","0","1030241","",""
"1030240-10","","整肢学園前(1)","","33.314824","130.301161","1030240-10","","0","1030240","",""
"1030239-10","","金立団地前(1)","","33.31202","130.30103","1030239-10","","0","1030239","",""
"1030238-10","","千布(1)","","33.3102","130.30026","1030238-10","","0","1030238","",""
"1030237-10","","西千布(1)","","33.31045","130.29726","1030237-10","","0","1030237","",""
"1030236-10","","福島(1)","","33.31089","130.29245","1030236-10","","0","1030236","",""
"1030234-01","","尼寺東(1)","","33.31089","130.28452","1030234-01","","0","1030234","",""
"1030233-10","","尼寺(1)","","33.30854","130.2821","1030233-10","","0","1030233","",""
"1030232-10","","グリコ乳業前(1)","","33.304763","130.283353","1030232-10","","0","1030232","",""
"1030231-10","","福田(1)","","33.30198","130.28438","1030231-10","","0","1030231","",""
"1030230-10","","川原(1)","","33.29902","130.28534","1030230-10","","0","1030230","",""
"1030229-10","","三本松(1)","","33.29468","130.28687","1030229-10","","0","1030229","",""
"1030228-10","","高木瀬工場団地(1)","","33.28853","130.2883","1030228-10","","0","1030228","",""
"1030227-01","","高木瀬公民館前(1)","","33.2865","130.2897","1030227-01","","0","1030227","",""
"1030226-10","","高木瀬小学校前(1)","","33.28436","130.29123","1030226-10","","0","1030226","",""
"1030225-10","","館橋(1)","","33.28097","130.29225","1030225-10","","0","1030225","",""
"1030224-10","","総合体育館前(1)","","33.27824","130.29289","1030224-10","","0","1030224","",""
"1030223-10","","市文化会館前(1)","","33.27626","130.29344","1030223-10","","0","1030223","",""
"1030222-10","","商業高校前(1)","","33.27176","130.2941","1030222-10","","0","1030222","",""
"1030221-10","","三溝(1)","","33.26902","130.29391","1030221-10","","0","1030221","",""
"1030220-10","","東神野(1)","","33.26747","130.29382","1030220-10","","0","1030220","",""
"1030219-01","","堀江通(1)","","33.26472","130.29364","1030219-01","","0","1030219","",""
"1030218-03","","佐賀駅北口(3)","","33.26462","130.295976","1030218-03","","0","1030218","",""
"1030247-00","","開拓入口","","33.32502","130.30476","1030247-00","","0","1030247","",""
"1030248-20","","弘学館前(2)","","33.32813","130.30524","1030248-20","","0","1030248","",""
"1030249-20","","金立いこいの広場(2)","","33.32832","130.30893","1030249-20","","0","1030249","",""
"1030250-20","","島崎(2)","","33.32487","130.30865","1030250-20","","0","1030250","",""
"1030250-10","","島崎(1)","","33.32523","130.30855","1030250-10","","0","1030250","",""
"1030249-10","","金立いこいの広場(1)","","33.32822","130.30862","1030249-10","","0","1030249","",""
"1030248-10","","弘学館前(1)","","33.328","130.30528","1030248-10","","0","1030248","",""
"1030234-03","","尼寺東(3)","","33.309635","130.283862","1030234-03","","0","1030234","",""
"1030235-20","","真島(2)","","33.31087","130.28856","1030235-20","","0","1030235","",""
"1032251-20","","藤木(2)","","33.27032","130.30075","1032251-20","","0","1032251","",""
"1032252-20","","致遠館前(2)","","33.27206","130.30034","1032252-20","","0","1032252","",""
"1032253-20","","佐賀北警察署前(2)","","33.27436","130.29971","1032253-20","","0","1032253","",""
